"id","nome_campanha","data_inicio","data_fim","orcamento","publico_alvo","canais_divulgacao","tipo_campanha","taxa_conversao","impressoes"
2635,"Campanha 635","2021-06-14","2021-07-06","67926.04","Publico Alvo 1","Sites de Notícias","não especificado","5.10","8000000"
2637,"Campanha 637","2022-02-13","2022-03-10","72885.14","Publico Alvo 3","Sites de Notícias","Divulgação","9.61","3000000"
2638,"Campanha 638","2021-11-30","2021-12-20","97193.47","Publico Alvo 4","Redes Sociais","não especificado","2.22","1000000"
2641,"Campanha 641","2023-07-08","2023-07-13","51812.11","Publico Alvo 2","Sites de Notícias","Promocional","15.04","5000000"
2642,"Campanha 642","2022-04-20","2022-05-13","717.28","Publico Alvo 3","não especificado","Promocional","10.71","7000000"
2643,"Campanha 643","2022-01-02","2022-01-19","69650.62","Publico Alvo 4","Google","Mais Seguidores","5.32","9000000"
2644,"Campanha 644","2023-06-27","2023-07-21","23121.35","Publico Alvo 5","não especificado","Promocional","15.90","4000000"
2645,"Campanha 645","2022-12-16","2022-12-26","29045.22","Publico Alvo 1","Google","não especificado","8.54","6000000"
2646,"Campanha 646","2023-01-03","2023-01-16","22754.70","Publico Alvo 2","não especificado","Mais Seguidores","4.54","9000000"
2647,"Campanha 647","2021-12-15","2021-12-30","56824.52","Publico Alvo 3","Sites de Notícias","não especificado","24.79","1000000"
2648,"Campanha 648","2022-03-27","2022-04-13","68026.07","Publico Alvo 4","Google","Divulgação","21.73","8000000"
2649,"Campanha 649","2023-12-14","2024-01-11","18205.82","Publico Alvo 5","Redes Sociais","Mais Seguidores","0.69","9000000"
2650,"Campanha 650","2022-04-09","2022-05-09","19073.78","Publico Alvo 1","Redes Sociais","Promocional","23.74","1000000"
2652,"Campanha 652","2021-06-05","2021-06-30","99772.65","Publico Alvo 3","Sites de Notícias","Mais Seguidores","3.88","9000000"
2654,"Campanha 654","2024-06-05","2024-06-17","36407.86","Publico Alvo 5","não especificado","Mais Seguidores","22.92","8000000"
2655,"Campanha 655","2022-04-28","2022-05-21","29200.20","Publico Alvo 1","Google","Divulgação","5.65","9000000"
2657,"Campanha 657","2023-03-08","2023-04-03","76911.04","Publico Alvo 3","Google","Divulgação","24.12","5000000"
2658,"Campanha 658","2024-12-05","2024-12-08","57878.79","Publico Alvo 4","Google","Promocional","25.13","10000000"
2659,"Campanha 659","2021-10-19","2021-10-26","21425.38","Publico Alvo 5","Redes Sociais","Promocional","14.08","2000000"
2660,"Campanha 660","2024-02-29","2024-03-21","97185.63","Publico Alvo 1","Redes Sociais","não especificado","3.85","7000000"
2665,"Campanha 665","2023-05-10","2023-05-14","44371.36","Publico Alvo 1","Sites de Notícias","Promocional","24.18","2000000"
2666,"Campanha 666","2024-09-02","2024-09-06","4185.39","Publico Alvo 2","Sites de Notícias","Divulgação","4.32","9000000"
2667,"Campanha 667","2021-08-05","2021-08-27","59394.29","Publico Alvo 3","Sites de Notícias","Divulgação","20.65","5000000"
2668,"Campanha 668","2022-07-06","2022-07-22","49543.06","Publico Alvo 4","Sites de Notícias","Mais Seguidores","13.86","4000000"
2670,"Campanha 670","2024-01-19","2024-02-14","91562.61","Publico Alvo 1","Redes Sociais","Divulgação","12.46","1000000"
2672,"Campanha 672","2022-05-25","2022-06-12","57052.34","Publico Alvo 3","Sites de Notícias","não especificado","20.23","9000000"
2676,"Campanha 676","2022-05-24","2022-06-13","39801.93","Publico Alvo 2","não especificado","não especificado","2.70","6000000"
2677,"Campanha 677","2024-06-27","2024-07-27","1434.18","Publico Alvo 3","Google","não especificado","1.85","1000000"
2679,"Campanha 679","2021-09-18","2021-10-02","87022.45","Publico Alvo 5","Redes Sociais","Divulgação","29.91","6000000"
2680,"Campanha 680","2024-05-31","2024-06-25","72258.90","Publico Alvo 1","Sites de Notícias","Promocional","28.19","3000000"
2681,"Campanha 681","2021-10-31","2021-11-26","96545.46","Publico Alvo 2","Sites de Notícias","Divulgação","13.52","6000000"
2684,"Campanha 684","2025-01-10","2025-01-25","76789.56","Publico Alvo 5","Sites de Notícias","não especificado","21.88","1000000"
2685,"Campanha 685","2021-08-15","2021-08-19","45338.15","Publico Alvo 1","Google","não especificado","13.66","7000000"
2688,"Campanha 688","2024-05-08","2024-06-07","99688.78","Publico Alvo 4","Sites de Notícias","Divulgação","26.67","1000000"
2689,"Campanha 689","2022-11-23","2022-12-06","10594.10","Publico Alvo 5","Redes Sociais","Divulgação","11.26","3000000"
2690,"Campanha 690","2022-01-20","2022-02-04","2706.17","Publico Alvo 1","Google","Divulgação","4.64","10000000"
2692,"Campanha 692","2023-10-30","2023-11-01","23061.45","Publico Alvo 3","não especificado","Divulgação","24.24","10000000"
2693,"Campanha 693","2022-04-09","2022-04-25","51525.30","Publico Alvo 4","não especificado","não especificado","5.56","4000000"
2694,"Campanha 694","2024-04-23","2024-05-21","92373.85","Publico Alvo 5","Sites de Notícias","não especificado","7.17","3000000"
2697,"Campanha 697","2023-08-30","2023-09-01","50575.58","Publico Alvo 3","Google","Divulgação","11.16","10000000"
2699,"Campanha 699","2023-02-26","2023-03-23","76934.42","Publico Alvo 5","Redes Sociais","Mais Seguidores","18.77","5000000"
2700,"Campanha 700","2022-05-14","2022-06-06","7504.27","Publico Alvo 1","Redes Sociais","Mais Seguidores","0.33","9000000"
2701,"Campanha 701","2022-05-15","2022-05-24","23841.48","Publico Alvo 2","Sites de Notícias","Promocional","8.18","5000000"
2702,"Campanha 702","2024-01-16","2024-02-09","434.98","Publico Alvo 3","Google","Promocional","2.45","5000000"
2706,"Campanha 706","2024-01-22","2024-01-28","68672.52","Publico Alvo 2","Google","não especificado","10.31","3000000"
2708,"Campanha 708","2023-11-11","2023-11-15","65491.31","Publico Alvo 4","Google","Promocional","1.16","10000000"
2710,"Campanha 710","2022-04-09","2022-05-06","12229.96","Publico Alvo 1","Google","não especificado","3.56","6000000"
2711,"Campanha 711","2024-02-09","2024-02-16","81225.11","Publico Alvo 2","Redes Sociais","Mais Seguidores","7.38","4000000"
2712,"Campanha 712","2024-09-11","2024-10-03","31699.15","Publico Alvo 3","Sites de Notícias","Mais Seguidores","25.33","4000000"
2713,"Campanha 713","2024-08-23","2024-09-12","43227.19","Publico Alvo 4","Redes Sociais","Divulgação","22.42","7000000"
2714,"Campanha 714","2024-10-22","2024-11-19","31973.67","Publico Alvo 5","Google","Mais Seguidores","16.13","8000000"
2715,"Campanha 715","2023-01-24","2023-02-21","82102.66","Publico Alvo 1","Sites de Notícias","Mais Seguidores","16.84","8000000"
2716,"Campanha 716","2024-09-23","2024-10-10","5765.03","Publico Alvo 2","Sites de Notícias","Promocional","4.66","6000000"
2718,"Campanha 718","2024-03-15","2024-04-01","8006.24","Publico Alvo 4","Sites de Notícias","Divulgação","18.94","10000000"
2720,"Campanha 720","2023-07-09","2023-08-04","26634.23","Publico Alvo 1","não especificado","Divulgação","19.82","7000000"
2721,"Campanha 721","2023-08-16","2023-08-25","98094.86","Publico Alvo 2","Redes Sociais","Promocional","26.35","6000000"
2722,"Campanha 722","2022-06-12","2022-07-02","87951.31","Publico Alvo 3","Google","Promocional","28.51","5000000"
2728,"Campanha 728","2024-07-20","2024-08-09","68716.43","Publico Alvo 4","Sites de Notícias","não especificado","19.19","1000000"
2729,"Campanha 729","2024-01-07","2024-01-29","69066.68","Publico Alvo 5","Sites de Notícias","Promocional","12.83","5000000"
2730,"Campanha 730","2025-04-02","2025-04-16","8780.12","Publico Alvo 1","Redes Sociais","Divulgação","3.44","8000000"
2731,"Campanha 731","2021-10-03","2021-11-02","86481.52","Publico Alvo 2","Google","Promocional","7.84","8000000"
2732,"Campanha 732","2023-07-12","2023-07-27","53168.33","Publico Alvo 3","Redes Sociais","Promocional","23.70","8000000"
2733,"Campanha 733","2022-10-01","2022-10-30","28048.57","Publico Alvo 4","Sites de Notícias","não especificado","6.86","6000000"
2734,"Campanha 734","2022-01-02","2022-01-30","30334.55","Publico Alvo 5","Google","Promocional","14.45","6000000"
2735,"Campanha 735","2022-01-31","2022-02-22","93650.59","Publico Alvo 1","Redes Sociais","Divulgação","0.51","5000000"
2737,"Campanha 737","2023-09-09","2023-09-15","93008.49","Publico Alvo 3","não especificado","Divulgação","4.04","1000000"
2738,"Campanha 738","2024-04-07","2024-05-03","36888.20","Publico Alvo 4","Sites de Notícias","Promocional","28.32","5000000"
2744,"Campanha 744","2022-10-18","2022-10-28","78546.89","Publico Alvo 5","não especificado","Mais Seguidores","25.23","2000000"
2745,"Campanha 745","2023-01-06","2023-01-22","14973.47","Publico Alvo 1","Google","não especificado","0.99","5000000"
2746,"Campanha 746","2022-11-10","2022-12-10","94901.36","Publico Alvo 2","Redes Sociais","Promocional","29.24","9000000"
2747,"Campanha 747","2024-03-25","2024-04-04","52057.63","Publico Alvo 3","Google","não especificado","17.91","1000000"
2749,"Campanha 749","2024-01-16","2024-01-26","81584.12","Publico Alvo 5","Sites de Notícias","Promocional","16.62","1000000"
2750,"Campanha 750","2023-09-23","2023-09-24","80883.59","Publico Alvo 1","Sites de Notícias","Mais Seguidores","28.91","3000000"
2751,"Campanha 751","2024-06-18","2024-06-23","70407.57","Publico Alvo 2","Redes Sociais","Divulgação","2.13","5000000"
2752,"Campanha 752","2024-05-16","2024-06-05","49258.74","Publico Alvo 3","Redes Sociais","Mais Seguidores","5.55","10000000"
2753,"Campanha 753","2021-09-28","2021-10-02","23116.85","Publico Alvo 4","Google","Promocional","18.99","7000000"
2756,"Campanha 756","2024-12-12","2025-01-08","18195.75","Publico Alvo 2","Sites de Notícias","Divulgação","27.63","4000000"
2757,"Campanha 757","2023-06-19","2023-06-21","5348.26","Publico Alvo 3","não especificado","Promocional","7.77","3000000"
2759,"Campanha 759","2025-05-08","2025-05-18","38520.18","Publico Alvo 5","Sites de Notícias","Promocional","29.61","1000000"
2761,"Campanha 761","2025-01-04","2025-01-21","23702.76","Publico Alvo 2","Google","Mais Seguidores","21.34","1000000"
2762,"Campanha 762","2022-05-21","2022-06-02","47267.08","Publico Alvo 3","Google","Promocional","22.79","1000000"
2763,"Campanha 763","2021-11-03","2021-11-04","44372.05","Publico Alvo 4","Sites de Notícias","Divulgação","15.20","5000000"
2764,"Campanha 764","2025-03-19","2025-03-30","94096.06","Publico Alvo 5","não especificado","Mais Seguidores","1.01","5000000"
2765,"Campanha 765","2022-03-07","2022-03-08","37363.51","Publico Alvo 1","Google","Mais Seguidores","27.95","8000000"
2766,"Campanha 766","2024-05-17","2024-05-21","53351.44","Publico Alvo 2","não especificado","Divulgação","25.23","6000000"
2770,"Campanha 770","2025-01-25","2025-02-01","87956.00","Publico Alvo 1","Redes Sociais","Divulgação","26.57","7000000"
2772,"Campanha 772","2023-01-07","2023-01-23","58371.80","Publico Alvo 3","não especificado","Divulgação","29.39","9000000"
2773,"Campanha 773","2024-11-23","2024-12-06","73089.99","Publico Alvo 4","Redes Sociais","Promocional","16.00","2000000"
2774,"Campanha 774","2021-09-14","2021-10-03","7552.44","Publico Alvo 5","Sites de Notícias","Promocional","26.07","7000000"
2775,"Campanha 775","2021-09-06","2021-09-26","6074.70","Publico Alvo 1","Redes Sociais","não especificado","3.95","7000000"
2776,"Campanha 776","2023-03-20","2023-04-04","3626.58","Publico Alvo 2","Redes Sociais","não especificado","10.52","8000000"
2780,"Campanha 780","2021-09-20","2021-09-21","96806.30","Publico Alvo 1","Sites de Notícias","não especificado","28.12","4000000"
2781,"Campanha 781","2021-10-14","2021-10-24","92711.56","Publico Alvo 2","Sites de Notícias","Divulgação","4.31","8000000"
2782,"Campanha 782","2021-06-29","2021-07-19","12653.80","Publico Alvo 3","Redes Sociais","não especificado","14.83","2000000"
2784,"Campanha 784","2023-04-15","2023-05-08","20678.86","Publico Alvo 5","Sites de Notícias","Mais Seguidores","0.38","2000000"
2789,"Campanha 789","2025-01-29","2025-02-01","53717.41","Publico Alvo 5","Redes Sociais","não especificado","1.77","10000000"
2791,"Campanha 791","2023-04-30","2023-05-03","22366.95","Publico Alvo 2","não especificado","Promocional","29.80","5000000"
2793,"Campanha 793","2022-03-21","2022-04-07","11373.72","Publico Alvo 4","não especificado","Promocional","24.87","2000000"
2795,"Campanha 795","2024-10-01","2024-10-19","67335.71","Publico Alvo 1","Google","Mais Seguidores","12.43","7000000"
2796,"Campanha 796","2023-11-25","2023-12-14","67332.28","Publico Alvo 2","Google","não especificado","6.06","2000000"
2797,"Campanha 797","2022-08-02","2022-08-26","42007.94","Publico Alvo 3","não especificado","Mais Seguidores","0.53","3000000"
2798,"Campanha 798","2025-01-12","2025-01-22","3253.87","Publico Alvo 4","Sites de Notícias","Divulgação","20.67","6000000"
2800,"Campanha 800","2023-09-13","2023-09-22","56088.83","Publico Alvo 1","não especificado","Mais Seguidores","1.05","6000000"
2801,"Campanha 801","2023-06-19","2023-07-02","88180.89","Publico Alvo 2","Sites de Notícias","Divulgação","8.63","8000000"
2802,"Campanha 802","2024-10-24","2024-11-03","82077.47","Publico Alvo 3","Sites de Notícias","não especificado","2.76","10000000"
2803,"Campanha 803","2022-05-05","2022-06-03","20671.96","Publico Alvo 4","Google","Divulgação","29.52","2000000"
2804,"Campanha 804","2024-07-29","2024-08-06","44577.88","Publico Alvo 5","não especificado","não especificado","24.87","4000000"
2805,"Campanha 805","2024-09-29","2024-10-28","61249.89","Publico Alvo 1","Redes Sociais","Divulgação","1.14","2000000"
2807,"Campanha 807","2025-01-20","2025-02-11","99756.09","Publico Alvo 3","não especificado","Promocional","11.95","5000000"
2808,"Campanha 808","2023-01-16","2023-02-02","75557.03","Publico Alvo 4","Sites de Notícias","Mais Seguidores","29.78","2000000"
2809,"Campanha 809","2021-12-27","2022-01-17","83079.28","Publico Alvo 5","Sites de Notícias","não especificado","16.94","5000000"
2810,"Campanha 810","2025-04-01","2025-04-05","87369.63","Publico Alvo 1","Sites de Notícias","Promocional","11.58","2000000"
2811,"Campanha 811","2022-03-20","2022-04-06","21074.03","Publico Alvo 2","Google","Mais Seguidores","3.40","6000000"
2813,"Campanha 813","2023-03-31","2023-04-27","51018.64","Publico Alvo 4","Sites de Notícias","Promocional","6.06","1000000"
2815,"Campanha 815","2021-09-16","2021-09-18","57056.72","Publico Alvo 1","Google","Mais Seguidores","25.25","8000000"
2816,"Campanha 816","2024-07-03","2024-07-08","73984.39","Publico Alvo 2","Google","Promocional","28.83","6000000"
2818,"Campanha 818","2022-09-12","2022-09-30","48740.58","Publico Alvo 4","Redes Sociais","não especificado","21.80","4000000"
2822,"Campanha 822","2023-07-18","2023-08-16","6342.92","Publico Alvo 3","Redes Sociais","Mais Seguidores","14.20","5000000"
2824,"Campanha 824","2024-07-09","2024-07-16","46954.99","Publico Alvo 5","não especificado","Divulgação","15.11","9000000"
2826,"Campanha 826","2024-03-25","2024-03-27","60244.08","Publico Alvo 2","Redes Sociais","Promocional","0.40","6000000"
2828,"Campanha 828","2024-09-29","2024-10-08","1041.77","Publico Alvo 4","Redes Sociais","Mais Seguidores","23.40","7000000"
2829,"Campanha 829","2023-09-13","2023-10-12","14081.99","Publico Alvo 5","Redes Sociais","Mais Seguidores","3.68","7000000"
2830,"Campanha 830","2023-09-13","2023-09-16","59323.54","Publico Alvo 1","Google","Divulgação","14.60","9000000"
2832,"Campanha 832","2022-04-11","2022-05-03","76939.59","Publico Alvo 3","Google","Mais Seguidores","18.07","5000000"
2833,"Campanha 833","2025-01-21","2025-02-05","91048.31","Publico Alvo 4","Sites de Notícias","Divulgação","1.93","7000000"
2834,"Campanha 834","2024-12-15","2025-01-14","76358.42","Publico Alvo 5","Redes Sociais","não especificado","25.21","8000000"
2835,"Campanha 835","2022-11-21","2022-12-19","82336.85","Publico Alvo 1","Redes Sociais","Mais Seguidores","29.71","5000000"
2836,"Campanha 836","2024-08-21","2024-09-08","38610.07","Publico Alvo 2","Google","Promocional","2.57","6000000"
2837,"Campanha 837","2021-06-10","2021-07-10","71474.70","Publico Alvo 3","Sites de Notícias","Mais Seguidores","25.99","1000000"
2839,"Campanha 839","2025-04-15","2025-05-14","24546.68","Publico Alvo 5","Google","Mais Seguidores","14.84","2000000"
2840,"Campanha 840","2024-07-16","2024-08-12","90669.62","Publico Alvo 1","não especificado","não especificado","4.56","7000000"
2842,"Campanha 842","2021-05-29","2021-06-01","69514.13","Publico Alvo 3","Google","Divulgação","24.35","4000000"
2844,"Campanha 844","2024-11-15","2024-11-17","31325.77","Publico Alvo 5","Sites de Notícias","Mais Seguidores","10.44","3000000"
2845,"Campanha 845","2021-09-22","2021-10-10","2547.52","Publico Alvo 1","Google","Mais Seguidores","17.68","10000000"
