"id","nome_campanha","data_inicio","data_fim","orcamento","publico_alvo","canais_divulgacao","tipo_campanha","taxa_conversao","impressoes"
1840,"Campanha 840","2022-07-23","2022-08-06","34310.49","Publico Alvo 1","Google",NULL,"27.48","9000000"
1841,"Campanha 841","2023-09-23","2023-09-27","68038.71","Publico Alvo 2","Google",NULL,"10.69","10000000"
1842,"Campanha 842","2024-02-18","2024-03-16","74720.43","Publico Alvo 3",NULL,"Promocional","5.81","4000000"
1843,"Campanha 843","2023-01-23","2023-01-26","12964.54","Publico Alvo 4","Redes Sociais","Divulgação","28.21","6000000"
1844,"Campanha 844","2023-10-09","2023-10-18","78433.10","Publico Alvo 5","Redes Sociais","Mais Seguidores","21.13","7000000"
1845,"Campanha 845","2021-09-05","2021-10-04","35844.60","?","Google","Promocional","8.96","8000000"
1846,"Campanha 846","2024-03-29","2024-04-09","62665.70","?",NULL,"Divulgação","15.64","2000000"
1847,"Campanha 847","2022-09-11","2022-09-16","60816.66","Publico Alvo 3","Sites de Notícias",NULL,"23.86","7000000"
1848,"Campanha 848","2022-11-10","2022-11-22","36155.71","Publico Alvo 4","Google",NULL,"23.90","3000000"
1849,"Campanha 849","2021-05-29","2021-06-22","66256.58","?","Google",NULL,"21.09","3000000"
1850,"Campanha 850","2025-03-26","2025-04-20","5987.45","Publico Alvo 1","Sites de Notícias","Divulgação","27.42","2000000"
1851,"Campanha 851","2022-11-25","2022-12-10",NULL,"Publico Alvo 2","Sites de Notícias","Mais Seguidores","20.43","4000000"
1852,"Campanha 852","2025-04-27","2025-05-16","86613.85","Publico Alvo 3","Sites de Notícias","Divulgação","1.08","1000000"
1853,"Campanha 853","2022-03-23","2022-04-19","32538.98","?","Redes Sociais","Divulgação","29.78","10000000"
1854,"Campanha 854","2022-07-14","2022-08-04","407.49","Publico Alvo 5","Sites de Notícias","Mais Seguidores","22.18","7000000"
1855,"Campanha 855","2024-09-28","2024-10-25",NULL,"Publico Alvo 1","Google","Mais Seguidores","4.93","6000000"
1856,"Campanha 856","2023-11-12","2023-11-20","65772.20","Publico Alvo 2","Google",NULL,"19.93","10000000"
1857,"Campanha 857","2022-08-05","2022-09-02","33891.21","Publico Alvo 3","Google",NULL,"6.94","9000000"
1858,"Campanha 858","2024-09-19","2024-10-09","22429.37","Publico Alvo 4","Google","Mais Seguidores","29.64","1000000"
1859,"Campanha 859","2023-06-08","2023-07-04",NULL,"?","Sites de Notícias",NULL,"28.54","4000000"
1860,"Campanha 860","2023-02-22","2023-03-09","88331.67","Publico Alvo 1","Google","Divulgação","25.28","7000000"
1861,"Campanha 861","2021-08-22","2021-09-15",NULL,"Publico Alvo 2","Google","Divulgação","5.39","3000000"
1862,"Campanha 862","2025-05-02","2025-05-27",NULL,"Publico Alvo 3","Google","Mais Seguidores","16.68","2000000"
1863,"Campanha 863","2022-12-28","2023-01-07","16291.26","Publico Alvo 4","Sites de Notícias","Mais Seguidores","21.79","5000000"
1864,"Campanha 864","2024-04-10","2024-04-30",NULL,"Publico Alvo 5","Google","Divulgação","4.75","6000000"
1865,"Campanha 865","2023-10-22","2023-10-31","65370.49","Publico Alvo 1","Redes Sociais","Divulgação","3.51","4000000"
1866,"Campanha 866","2025-04-26","2025-05-25","66768.26","Publico Alvo 2","Redes Sociais","Promocional","17.63","5000000"
1867,"Campanha 867","2022-06-24","2022-06-27","73391.30","Publico Alvo 3","Google","Promocional","6.69","4000000"
1868,"Campanha 868","2023-09-18","2023-09-23",NULL,"Publico Alvo 4","Sites de Notícias",NULL,"18.44","4000000"
1869,"Campanha 869","2022-08-21","2022-09-19","53764.34","Publico Alvo 5","Redes Sociais","Divulgação","2.35","3000000"
1870,"Campanha 870","2024-06-14","2024-07-05",NULL,"?","Google","Mais Seguidores","21.69","10000000"
1871,"Campanha 871","2023-03-28","2023-04-01","30489.57","Publico Alvo 2",NULL,"Mais Seguidores","18.38","9000000"
1872,"Campanha 872","2022-09-08","2022-09-16","15961.95","Publico Alvo 3","Google",NULL,"1.50","10000000"
1873,"Campanha 873","2024-02-26","2024-03-20","77923.43","Publico Alvo 4","Sites de Notícias","Divulgação","5.71","2000000"
1874,"Campanha 874","2021-08-18","2021-09-09","90778.27","Publico Alvo 5","Redes Sociais",NULL,"23.63","6000000"
1875,"Campanha 875","2022-02-17","2022-03-12","49284.71","Publico Alvo 1","Sites de Notícias",NULL,"7.80","7000000"
1876,"Campanha 876","2025-03-16","2025-03-26","19901.83","Publico Alvo 2","Redes Sociais","Mais Seguidores","5.75","4000000"
1877,"Campanha 877","2023-09-23","2023-10-05","61256.72","Publico Alvo 3","Redes Sociais","Divulgação","19.45","10000000"
1878,"Campanha 878","2021-12-04","2021-12-12","74408.52","Publico Alvo 4",NULL,NULL,"25.29","9000000"
1879,"Campanha 879","2022-11-11","2022-11-29","16874.97","Publico Alvo 5","Sites de Notícias","Mais Seguidores","23.41","9000000"
1880,"Campanha 880","2022-05-23","2022-05-31","91939.90","Publico Alvo 1","Redes Sociais","Mais Seguidores","22.66","4000000"
1881,"Campanha 881","2022-05-16","2022-06-15","38734.12","Publico Alvo 2","Sites de Notícias","Promocional","6.01","7000000"
1882,"Campanha 882","2022-01-13","2022-02-11","92896.21","Publico Alvo 3","Sites de Notícias","Divulgação","16.64","3000000"
1883,"Campanha 883","2022-03-16","2022-03-29","34105.06","Publico Alvo 4",NULL,"Mais Seguidores","4.65","2000000"
1884,"Campanha 884","2024-04-27","2024-05-09","82484.75","?","Sites de Notícias","Promocional","26.65","2000000"
1885,"Campanha 885","2021-09-11","2021-10-07",NULL,"Publico Alvo 1","Sites de Notícias","Mais Seguidores","20.77","9000000"
1886,"Campanha 886","2023-03-11","2023-03-24","6170.78","Publico Alvo 2","Redes Sociais","Mais Seguidores","27.63","10000000"
1887,"Campanha 887","2024-08-19","2024-08-24","57239.98","Publico Alvo 3","Sites de Notícias",NULL,"2.40","1000000"
1888,"Campanha 888","2023-06-11","2023-06-21",NULL,"?","Redes Sociais","Mais Seguidores","11.86","6000000"
1889,"Campanha 889","2024-04-16","2024-04-29","82364.00","Publico Alvo 5",NULL,"Promocional","26.07","5000000"
1890,"Campanha 890","2024-10-09","2024-10-30","26569.24","Publico Alvo 1","Redes Sociais","Promocional","22.51","9000000"
1891,"Campanha 891","2021-12-30","2022-01-21","48445.29","Publico Alvo 2","Sites de Notícias","Mais Seguidores","24.61","3000000"
1892,"Campanha 892","2024-06-04","2024-06-30","40659.03","Publico Alvo 3",NULL,"Mais Seguidores","11.89","4000000"
1893,"Campanha 893","2024-10-24","2024-10-29","26646.92","Publico Alvo 4",NULL,"Mais Seguidores","26.19","9000000"
1894,"Campanha 894","2024-02-07","2024-02-19","39430.89","Publico Alvo 5","Sites de Notícias","Mais Seguidores","23.10","3000000"
1895,"Campanha 895","2021-07-26","2021-08-05",NULL,"Publico Alvo 1","Google","Mais Seguidores","20.54","9000000"
1896,"Campanha 896","2024-06-14","2024-07-02","7443.62","?","Redes Sociais","Mais Seguidores","25.09","7000000"
1897,"Campanha 897","2024-10-24","2024-11-21","87566.43","Publico Alvo 3","Redes Sociais",NULL,"6.10","5000000"
1898,"Campanha 898","2022-12-18","2023-01-17",NULL,"Publico Alvo 4","Sites de Notícias","Mais Seguidores","20.94","4000000"
1899,"Campanha 899","2021-12-25","2021-12-31","66146.49","Publico Alvo 5","Google","Promocional","24.81","2000000"
1900,"Campanha 900","2023-12-25","2024-01-03","6380.10","Publico Alvo 1","Sites de Notícias","Mais Seguidores","13.68","2000000"
1901,"Campanha 901","2023-04-07","2023-04-30","65572.44","Publico Alvo 2","Redes Sociais","Divulgação","19.83","9000000"
1902,"Campanha 902","2022-02-18","2022-03-09","48920.66","Publico Alvo 3","Sites de Notícias",NULL,"24.16","4000000"
1903,"Campanha 903","2024-12-16","2025-01-14","90303.80","Publico Alvo 4","Sites de Notícias","Promocional","18.38","10000000"
1904,"Campanha 904","2022-07-08","2022-07-26","95137.64","Publico Alvo 5",NULL,"Mais Seguidores","16.42","1000000"
1905,"Campanha 905","2024-01-25","2024-02-13",NULL,"?","Google","Promocional","2.66","5000000"
1906,"Campanha 906","2022-10-29","2022-11-13",NULL,"Publico Alvo 2","Sites de Notícias","Mais Seguidores","18.90","5000000"
1907,"Campanha 907","2025-03-02","2025-03-03","32704.08","Publico Alvo 3","Redes Sociais","Promocional","22.85","7000000"
1908,"Campanha 908","2022-03-27","2022-03-30","15529.14","Publico Alvo 4","Redes Sociais","Divulgação","14.42","4000000"
1909,"Campanha 909","2024-03-18","2024-04-03","27754.17","Publico Alvo 5","Sites de Notícias",NULL,"13.00","1000000"
1910,"Campanha 910","2024-05-27","2024-06-22","28308.85","?","Google",NULL,"17.40","3000000"
1911,"Campanha 911","2024-10-13","2024-11-11","83832.20","Publico Alvo 2","Sites de Notícias",NULL,"12.35","4000000"
1912,"Campanha 912","2022-03-20","2022-03-30","39646.52","?","Redes Sociais",NULL,"5.09","5000000"
1913,"Campanha 913","2024-12-05","2024-12-27",NULL,"Publico Alvo 4","Sites de Notícias","Divulgação","24.96","8000000"
1914,"Campanha 914","2024-03-10","2024-04-08",NULL,"Publico Alvo 5","Sites de Notícias",NULL,"26.91","3000000"
1915,"Campanha 915","2024-05-21","2024-05-27",NULL,"Publico Alvo 1","Google","Divulgação","26.42","1000000"
1916,"Campanha 916","2021-08-09","2021-08-20","32922.79","Publico Alvo 2","Google","Promocional","13.82","2000000"
1917,"Campanha 917","2024-09-27","2024-10-25","12449.51","?","Redes Sociais","Promocional","14.63","6000000"
1918,"Campanha 918","2024-09-15","2024-10-10","94653.22","Publico Alvo 4","Sites de Notícias","Promocional","4.27","5000000"
1919,"Campanha 919","2022-01-10","2022-01-20","64127.91","Publico Alvo 5",NULL,"Mais Seguidores","16.53","6000000"
1920,"Campanha 920","2023-11-14","2023-12-05","56769.64","Publico Alvo 1",NULL,"Mais Seguidores","17.86","9000000"
1921,"Campanha 921","2024-10-31","2024-11-25","84579.27","Publico Alvo 2","Google","Divulgação","27.99","5000000"
1922,"Campanha 922","2023-11-14","2023-12-06",NULL,"Publico Alvo 3","Google","Mais Seguidores","0.10","5000000"
1923,"Campanha 923","2025-03-23","2025-04-09",NULL,"Publico Alvo 4",NULL,"Promocional","27.49","5000000"
1924,"Campanha 924","2022-08-01","2022-08-18","50214.39","Publico Alvo 5",NULL,NULL,"14.02","8000000"
1925,"Campanha 925","2024-06-05","2024-07-03","13943.04","Publico Alvo 1","Sites de Notícias","Divulgação","22.06","9000000"
1926,"Campanha 926","2022-06-07","2022-06-24","5086.54","Publico Alvo 2","Sites de Notícias","Mais Seguidores","9.74","4000000"
1927,"Campanha 927","2023-07-21","2023-07-30","41485.53","Publico Alvo 3","Google","Divulgação","22.68","7000000"
1928,"Campanha 928","2023-07-09","2023-08-08",NULL,"?","Redes Sociais",NULL,"10.38","4000000"
1929,"Campanha 929","2023-03-25","2023-04-23","28419.92","Publico Alvo 5","Sites de Notícias","Promocional","1.19","4000000"
1930,"Campanha 930","2025-04-01","2025-04-03","61512.41","?","Redes Sociais","Mais Seguidores","25.76","1000000"
1931,"Campanha 931","2022-10-28","2022-11-01",NULL,"Publico Alvo 2","Sites de Notícias",NULL,"24.97","10000000"
1932,"Campanha 932","2023-10-07","2023-10-28","95758.84","?","Google",NULL,"23.76","7000000"
1933,"Campanha 933","2025-01-11","2025-02-09","5260.11","Publico Alvo 4",NULL,NULL,"7.19","10000000"
1934,"Campanha 934","2024-09-12","2024-09-26","42768.00","Publico Alvo 5","Google",NULL,"12.66","7000000"
1935,"Campanha 935","2022-09-25","2022-09-30","53174.73","Publico Alvo 1","Google","Mais Seguidores","27.45","3000000"
1936,"Campanha 936","2023-08-08","2023-09-06","72174.97","Publico Alvo 2",NULL,"Divulgação","3.52","6000000"
1937,"Campanha 937","2024-06-07","2024-06-24","92771.97","Publico Alvo 3","Google","Divulgação","7.72","4000000"
1938,"Campanha 938","2025-01-03","2025-01-15","61343.11","Publico Alvo 4","Redes Sociais","Mais Seguidores","7.23","4000000"
1939,"Campanha 939","2021-12-03","2021-12-12","16949.03","?","Redes Sociais","Mais Seguidores","1.37","5000000"
1940,"Campanha 940","2021-12-22","2021-12-25","73844.43","?","Sites de Notícias","Divulgação","5.47","3000000"
1941,"Campanha 941","2024-10-29","2024-11-06","55650.16","Publico Alvo 2","Google",NULL,"28.55","10000000"
1942,"Campanha 942","2024-06-12","2024-06-24","51447.95","Publico Alvo 3","Redes Sociais","Promocional","21.55","8000000"
1943,"Campanha 943","2024-02-16","2024-02-21","14288.22","?","Redes Sociais",NULL,"29.78","4000000"
1944,"Campanha 944","2022-03-25","2022-04-01","71231.58","Publico Alvo 5","Google","Promocional","16.14","4000000"
1945,"Campanha 945","2024-12-24","2025-01-13","99631.21","Publico Alvo 1","Google","Divulgação","17.19","9000000"
1946,"Campanha 946","2023-02-11","2023-02-18","37514.96","Publico Alvo 2","Google","Promocional","28.22","10000000"
1947,"Campanha 947","2023-03-02","2023-03-18","85853.88","Publico Alvo 3","Redes Sociais","Mais Seguidores","26.87","5000000"
1948,"Campanha 948","2025-03-17","2025-04-11","75497.84","Publico Alvo 4","Google","Mais Seguidores","24.02","2000000"
1949,"Campanha 949","2021-12-26","2022-01-13","36978.76","Publico Alvo 5","Sites de Notícias",NULL,"12.73","5000000"
1950,"Campanha 950","2024-05-11","2024-06-10","8350.52","Publico Alvo 1","Sites de Notícias","Promocional","4.22","5000000"
1951,"Campanha 951","2024-08-16","2024-09-15",NULL,"Publico Alvo 2",NULL,"Promocional","8.21","8000000"
1952,"Campanha 952","2022-07-10","2022-08-01",NULL,"?","Google","Divulgação","10.71","10000000"
1953,"Campanha 953","2022-08-23","2022-09-17",NULL,"Publico Alvo 4",NULL,"Promocional","15.96","4000000"
1954,"Campanha 954","2023-04-29","2023-05-02",NULL,"?","Sites de Notícias","Divulgação","14.15","7000000"
1955,"Campanha 955","2024-03-15","2024-03-23",NULL,"?","Sites de Notícias","Mais Seguidores","3.61","4000000"
1956,"Campanha 956","2025-03-16","2025-04-02",NULL,"Publico Alvo 2","Redes Sociais","Divulgação","14.76","9000000"
1957,"Campanha 957","2022-05-15","2022-05-30","67194.57","Publico Alvo 3","Sites de Notícias","Divulgação","4.48","4000000"
1958,"Campanha 958","2024-04-16","2024-05-15","158.82","Publico Alvo 4",NULL,NULL,"13.33","5000000"
1959,"Campanha 959","2022-03-21","2022-04-04","26367.14","Publico Alvo 5","Google","Promocional","23.36","9000000"
1960,"Campanha 960","2022-06-06","2022-06-30","30756.78","?","Sites de Notícias",NULL,"1.56","5000000"
1961,"Campanha 961","2023-08-31","2023-09-14","99710.91","Publico Alvo 2",NULL,"Divulgação","21.13","4000000"
1962,"Campanha 962","2022-03-26","2022-04-19","56969.04","Publico Alvo 3","Google","Divulgação","23.60","5000000"
1963,"Campanha 963","2023-11-27","2023-12-04","27647.94","Publico Alvo 4",NULL,NULL,"3.14","1000000"
1964,"Campanha 964","2024-07-10","2024-07-17","11099.19","Publico Alvo 5","Sites de Notícias",NULL,"0.06","1000000"
1965,"Campanha 965","2023-03-19","2023-04-05","89720.30","Publico Alvo 1","Redes Sociais","Promocional","20.19","7000000"
1966,"Campanha 966","2021-11-13","2021-11-27","9615.41","?","Sites de Notícias","Mais Seguidores","1.75","1000000"
1967,"Campanha 967","2024-08-29","2024-09-24","76399.29","?","Sites de Notícias","Promocional","23.30","10000000"
1968,"Campanha 968","2023-01-11","2023-01-25","43527.43","?",NULL,"Promocional","11.26","1000000"
1969,"Campanha 969","2023-05-10","2023-05-21","82730.33","Publico Alvo 5","Google","Promocional","2.37","6000000"
1970,"Campanha 970","2024-09-22","2024-10-19","70604.34","Publico Alvo 1","Google","Promocional","5.55","8000000"
1971,"Campanha 971","2021-12-30","2022-01-27","47278.11","Publico Alvo 2","Redes Sociais",NULL,"23.41","4000000"
1972,"Campanha 972","2023-11-17","2023-11-19","70677.45","Publico Alvo 3","Google","Mais Seguidores","11.09","6000000"
1973,"Campanha 973","2024-03-01","2024-03-26","32560.32","?","Google","Promocional","19.55","6000000"
1974,"Campanha 974","2023-09-11","2023-09-16","99339.50","?","Google",NULL,"26.48","6000000"
1975,"Campanha 975","2022-02-26","2022-03-07","90597.59","Publico Alvo 1",NULL,"Mais Seguidores","11.06","8000000"
1976,"Campanha 976","2021-06-16","2021-06-22","79968.31","Publico Alvo 2","Sites de Notícias","Promocional","5.42","2000000"
1977,"Campanha 977","2025-03-28","2025-04-02","15305.87","Publico Alvo 3","Sites de Notícias","Promocional","16.33","10000000"
1978,"Campanha 978","2022-12-04","2022-12-21",NULL,"Publico Alvo 4","Redes Sociais","Mais Seguidores","0.75","4000000"
1979,"Campanha 979","2024-12-19","2025-01-06","70436.35","Publico Alvo 5","Redes Sociais","Divulgação","9.56","6000000"
1980,"Campanha 980","2023-03-09","2023-03-11","26647.23","Publico Alvo 1","Redes Sociais","Mais Seguidores","9.44","5000000"
1981,"Campanha 981","2023-01-11","2023-02-07","28214.14","Publico Alvo 2","Sites de Notícias",NULL,"21.98","9000000"
1982,"Campanha 982","2025-03-08","2025-03-31",NULL,"Publico Alvo 3","Sites de Notícias","Promocional","17.64","9000000"
1983,"Campanha 983","2025-04-06","2025-04-25","22020.84","Publico Alvo 4","Google","Promocional","7.85","9000000"
1984,"Campanha 984","2022-02-10","2022-02-21",NULL,"Publico Alvo 5","Sites de Notícias","Mais Seguidores","9.40","5000000"
1985,"Campanha 985","2022-09-21","2022-09-23","74648.05","Publico Alvo 1","Sites de Notícias","Divulgação","0.68","5000000"
1986,"Campanha 986","2023-02-15","2023-02-19","58847.83","Publico Alvo 2","Redes Sociais","Promocional","21.77","9000000"
1987,"Campanha 987","2022-08-21","2022-08-31","28445.00","?","Sites de Notícias","Divulgação","1.44","9000000"
1988,"Campanha 988","2021-07-26","2021-07-28",NULL,"Publico Alvo 4","Redes Sociais","Divulgação","27.30","4000000"
1989,"Campanha 989","2024-03-10","2024-04-09",NULL,"?",NULL,NULL,"26.66","7000000"
1990,"Campanha 990","2025-02-20","2025-03-05","43692.20","Publico Alvo 1","Redes Sociais",NULL,"4.09","6000000"
1991,"Campanha 991","2022-08-09","2022-08-29","15239.74","Publico Alvo 2",NULL,NULL,"4.03","2000000"
1992,"Campanha 992","2023-09-11","2023-10-03","63444.83","Publico Alvo 3","Sites de Notícias","Divulgação","24.27","1000000"
1993,"Campanha 993","2025-03-25","2025-04-14",NULL,"?","Redes Sociais","Mais Seguidores","9.64","8000000"
1994,"Campanha 994","2022-05-01","2022-05-28","74831.17","Publico Alvo 5","Google","Promocional","5.16","5000000"
1995,"Campanha 995","2023-01-23","2023-02-05","27532.26","Publico Alvo 1","Redes Sociais","Promocional","19.39","7000000"
